"标准部门",科目(原),科目(内),科目(外),班级编码,班级名称（外）,班级名称（内）,班级类型名称,班级课次数,总课次,班级时长,实际时长,单次课时长,教材费,产品品类,产品品类(原),产品体系(原),产品体系,课程产品名称,课程产品名称(外),合班状态,合班详情,续班类型,年级(原),年级序数,年级(外),班级标价,主带课老师,关联班号,季度,季度(外),班级状态,开课日期,实际开课日期,班级审核状态,上课形式,授课方式,授课方式(原),授课渠道,最大人数,设班日期,上课时间(外),教材发放形式,实际结课日期,当前人数(占名额),最小发薪部门,上课地点(外),上课教室,考勤方式,班容名称,管理项目,校区名称,结课日期,保底人数,开班人数,课程名称
"国外考试部",全科,"阅读,写作,词汇,听力,口语",,TZZ2707,托福直通车中级提高班（新）,托福直通车中级提高班（FY26）,TOEFL直通车,60,60,7200,7200,120.0,60.00,TOEFL,TOEFL,常规体系,常规体系,托福直通车中级提高班,托福直通车中级提高班,否,,可续,,,,23800.00,蔡蓓(036158),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-08-07,"秋季周日上午08:00-10:00,10:10-12:10，寒假集中上课","有教材,开课前领取",2027-02-04,0,国外考试部,芙蓉广场教学区,芙蓉广场16-A11教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-02-04,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2746,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,罗琬仪(273952),,"春季,暑假,秋季,寒假",,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-08-07,"周六13:30-15:30,15:40-17:40，寒假集中上课
","有教材,开课前领取",2027-01-29,5,国外考试部,芙蓉广场教学区,芙蓉广场16-A1教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,MSZ2747,雅思直通车中级课程（Pro）,雅思直通车中级课程（FY26Q2）,IELTS直通车,48,48,5760,5760,120.0,436.00,IELTS,IELTS,常规体系,常规体系,雅思直通车中级课程,雅思直通车中级课程,否,,可续,,,,19800.00,罗琬仪(273952),,"春季,暑假,秋季,寒假",,正常,2026-10-25,2026-10-25,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-08-23,"每周日13:30-15:30, 15:40-17:40，寒假集中上课","有教材,开课前领取",2027-02-04,0,国外考试部,芙蓉广场教学区,芙蓉广场16-A5教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-02-04,3,4,
"国外考试部",全科,"阅读,写作,词汇,听力,口语,语法",,YSY2732,雅思预备班,雅思预备班（FY26）,IELTS直通车,48,48,5760,5760,120.0,158.00,IELTS,IELTS,常规体系,常规体系,雅思预备班,雅思预备班,否,,可续,,,,15800.00,冯佳晨(705240),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,9,2026-08-01,"周日08:00-10:00,10:10-12:10，寒假集中上课","有教材,开课前领取",2027-01-29,1,国外考试部,芙蓉,芙蓉广场16-A10教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-01-29,3,4,
"国外考试部",全科,"阅读,写作,听力,口语,综合能力,听口能力,综合听说,综合读写",,CY2702,成人英语服务卡课程（FY26）,成人英语服务卡课程（FY26）,非标班型（英联邦）,30,30,3600,3600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,成人英语服务卡课程,成人英语服务卡课程,否,,可续,,,,12300.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-26,2026-09-26,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-30,详见课表,无教材,2027-01-06,0,国外考试部,八方,八方306教室,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-06,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,FB2703,雅思大学生封闭营费用(送北京GRE集训营),雅思大学生封闭营费用,IELTS直通车,1,1,60,60,60.0,"	0.00",JF6,JF6,计费体系,计费体系,雅思大学生封闭营费用,雅思大学生封闭营费用,否,,,,,,19800.00,,,暑假,,正常,2026-08-25,2026-08-25,已审核,住宿,集训营,住宿班,,1,2026-08-07,待定,无教材,2026-08-25,1,国外考试部,天马教学区,天马07教室,不使用一卡通,25人,国外考试部,天马教学区,2026-08-25,13,14,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2743A,雅思大学生直通车高级班（A）,雅思大学生直通车高级班（FY26-A）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,张淼依(246195),,暑假,,正常,2026-08-12,2026-08-12,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-04,"周一至周六08:00-10:00,10:10-12:10,13:30-15:30","有教材,开课前领取",2026-08-29,10,国外考试部,天马教学区,天马07教室,班级刷卡,6人,国外考试部,天马教学区,2026-08-29,4,5,
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2748B,雅思大学生直通车高级班（B）,雅思大学生直通车高级班（FY26-B）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,周映宏(623672),,暑假,,正常,2026-08-24,2026-08-24,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-06,"周一至周六08:00-10:00,10:10-12:10,13:30-15:30","有教材,开课前领取",2026-09-10,10,国外考试部,芙蓉广场教学区,芙蓉广场16-A3教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-09-10,4,5,
"国外考试部",全科,"AMC10,AMC12",,AMC2701,AMC课程（AMC10）,AMC课程（AMC8）,非标班型（英联邦）,10,10,1200,1200,120.0,"	0.00",学术课程,学术课程,常规体系,常规体系,AMC课程,AMC课程,否,,可续,,,,4980.00,潘志杰(400685),,暑假,,正常,2026-08-27,2026-08-27,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,10,2026-08-10,8.27-8.29下午13:30-15:30上课，秋季每周五18:30-20:30,无教材,2026-09-27,4,国外考试部,芙蓉广场教学区,芙蓉广场16-A11教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-09-27,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,FD2704,英联邦非标课程（芙蓉校区口语陪练）,英联邦非标课程（校区口语陪练）,非标班型（英联邦）,80,80,9600,9600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,6400.00,,,暑假,,正常,2026-08-24,2026-08-24,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室精品班（25人以上）,40,2026-08-20,待定,无教材,2026-11-11,4,国外考试部,芙蓉广场教学区,芙蓉广场16-B3教室,班级刷卡,40人以上,国外考试部,芙蓉广场教学区,2026-11-11,12,21,
"国外考试部",全科,"阅读,写作,听力,口语",,FD2705,英联邦非标课程（大学校区口语陪练）,英联邦非标课程（校区口语陪练）,非标班型（英联邦）,80,319,9600,9600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,6400.00,,,暑假,,正常,2026-08-24,2026-08-24,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室精品班（25人以上）,40,2026-08-22,见课表,无教材,2027-08-26,2,国外考试部,天马,天马五楼VIP3教室（虚拟）,班级刷卡,40人以上,国外考试部,天马教学区,2027-08-26,12,21,
"国外考试部",全科,"阅读,写作,听力,口语",,GYBF3004C,Global Primary外语3C,Global Primary外语3B 上（FY26）,Global Primary 英语,8,8,960,960,120.0,120.00,国际教育,国际教育,常规体系,常规体系,Global Primary外语3B 上,Global Primary外语3B 上,否,,可续,,,,3300.00,朱茜(412241),,"春季,暑假,秋季,寒假",,正常,2027-01-10,2027-01-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-08-21,"	
春秋每周日10:30~12:30，寒暑假集中上课","有教材,开课前领取",2027-02-28,5,国际教育青少部,"八方24品 ",八方205教室,班级刷卡,6人,国外考试部,八方24品教学区,2027-02-28,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,GYBF3004B,Global Primary外语3B,Global Primary外语3A 下（FY26）,Global Primary 英语,16,16,1920,1920,120.0,120.00,国际教育,国际教育,常规体系,常规体系,Global Primary外语3A 下,Global Primary外语3A 下,否,,可续,,,,6600.00,朱茜(412241),,"春季,暑假,秋季,寒假",,正常,2026-09-13,2026-09-13,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-08-21,春秋每周日10:30~12:30，寒暑假集中上课,"有教材,开课前领取",2027-01-03,5,国际教育青少部,八方24品,八方308教室,班级刷卡,6人,国外考试部,八方24品教学区,2027-01-03,3,4,
"国外考试部",全科,"阅读,写作,听力,口语",,GYBF3004D,Global Primary外语3D,Global Primary外语3B 下（FY26）,Global Primary 英语,16,16,1920,1920,120.0,120.00,国际教育,国际教育,常规体系,常规体系,Global Primary外语3B 下,Global Primary外语3B 下,否,,可续,,,,6600.00,朱茜(412241),,"春季,暑假,秋季,寒假",,正常,2027-03-07,2027-03-07,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,6,2026-08-21,春秋每周日10:30~12:30，寒暑假集中上课,"有教材,开课前领取",2027-06-27,5,国际教育青少部,八方24品,八方204教室,班级刷卡,6人,国外考试部,八方24品教学区,2027-06-27,3,4,
"国外考试部",英语,英语,,GYSY01033B,Global Primary 英语 Prep 1B（Prep 1B）,Global Primary 英语 Prep 1B（Prep 1B）,Global Primary 英语,48,48,2880,2880,60.0,120.00,国际教育,国际教育,常规体系,常规体系,Global Primary 英语 Prep 1B,Global Primary 英语 Prep 1B,否,,可续,,,,9900.00,唐茜(660071),,"春季,暑假,秋季,寒假",,正常,2027-03-14,2027-03-14,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,3,2026-08-22,"	
春秋季周日16:00-18:00，寒暑假集中上课","有教材,开课前领取",2027-08-28,0,国际教育青少部,"芙蓉广场 ",芙蓉广场5-09教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2027-08-28,3,4,
"素养智学部",书法,书法,书法,XZ127B0025B,素质成长营（写字1）（秋）,S3书法秋季下ZT1班,通用,12,12,1080,1080,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,S3书法秋季下ZT1班,S3书法秋季下ZT1班,否,,不可续,S3,S3,S3,1170.00,朱庆香(342027),XZ127B0025A,秋季下,秋季下,正常,2026-10-17,2026-10-17,已审核,走读,常规面授,常规面授,,15,2026-08-19,周六10:40-12:10,"有教材,开课前领取",2027-01-02,8,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2027-01-02,7,8,书法1
"素养智学部",书法,书法,书法,XZ127B0025A,素质成长营（写字1）（秋）,S3书法秋季上ZT1班,通用,4,4,360,360,90.0,"	0.00",ZT1,ZT1,专项体系,专项体系,S3书法秋季上ZT1班,S3书法秋季上ZT1班,否,,不可续,S3,S3,S3,390.00,朱庆香(342027),XZ127B0025B,秋季上,秋季上,正常,2026-09-12,2026-09-12,已审核,走读,常规面授,常规面授,,15,2026-08-19,周六10:40-12:10,"有教材,开课前领取",2026-10-07,8,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,12人,素质,西子花苑旗舰店教学区,2026-10-07,7,8,书法1
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW276B0009,（取消）SX秋季毕业指导专项6,六年级脑力与思维秋季ZT1班,通用,10,10,1200,1200,120.0,"	0.00",ZT1,ZT1,专项体系,专项体系,六年级脑力与思维秋季ZT1班,六年级脑力与思维秋季专题班,否,,不可续,六年级(小学),六年级,六年级,1200.00,欧阳忆希(417573),,秋季,秋季,正常,2026-10-16,2026-10-16,已审核,走读,常规面授,常规面授,,0,2026-08-27,周五18:30-20:30,"有教材,开课前领取",2026-12-18,0,素养素质(智学),西子花苑旗舰店309教室,西子花苑旗舰店309教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-12-18,7,9,思维6
"国外考试部",全科,"阅读,写作,听力,口语",,FD2708,英联邦非标课程（芙蓉广场中学生口语陪练）,英联邦非标课程（校区口语陪练）,非标班型（英联邦）,80,80,9600,9600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,6400.00,谌璐(716468),,"春季,暑假,秋季,寒假",,正常,2026-10-09,2026-10-09,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室精品班（25人以上）,40,2026-08-30,"周五六19:00-21:00 ",无教材,2027-07-10,0,国外考试部,芙蓉广场,芙蓉广场虚拟教室（16楼大会议室）,班级刷卡,40人以上,国外考试部,芙蓉广场教学区,2027-07-10,12,21,
"素养智学部",数学,数学,数学,SXZH4B0723A,思维智慧4A（秋）,四年级数学秋季上A2服务（默认A）,通用,4,4,480,480,120.0,"	0.00",TG,TG,常规体系,常规体系,四年级数学秋季上A2服务,四年级数学A秋季上智慧学习空间,否,,连季续,四年级,四年级,四年级,800.00,向倩(415620),SXZH4B0723B,秋季上,秋季上,正常,2026-09-12,2026-09-12,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,22,2026-08-20,周六13:50-15:50,"有教材,开课前领取",2026-10-07,3,学习机托管(智学),湘江世纪城218教室,湘江世纪城218教室,班级刷卡,20人,学习机托管,湘江世纪城教学区,2026-10-10,8,12,四年级数学
"国外考试部",全科,"阅读,写作,听力,口语",,FD2707,英联邦非标课程（天马中学生口语陪练课）,英联邦非标课程（校区口语陪练）,非标班型（英联邦）,80,80,9600,9600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,6400.00,,,"春季,暑假,秋季,寒假",,正常,2026-10-10,2026-10-10,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室精品班（25人以上）,40,2026-08-30,周五六19:00-21:00,无教材,2027-07-16,0,国外考试部,天马,天马五楼VIP2教室（虚拟）,班级刷卡,40人以上,国外考试部,天马教学区,2027-07-16,12,21,
"素养智学部",英语,英语,英语,YYZH4B0715B,双语智慧4B（秋）,四年级英语秋季下B1服务（默认B）,通用,12,12,1440,1440,120.0,"	0.00",TG,TG,常规体系,常规体系,四年级英语秋季下B1服务,四年级英语A秋季下智慧学习空间,否,,连季续,四年级,四年级,四年级,2400.00,李勤(666065),YYZH4B0715A,秋季下,秋季下,正常,2026-10-07,2026-10-07,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-08-29,周六13:50-15:50,"有教材,开课前领取",2026-12-26,4,学习机托管(智学),吉联mall307教室,吉联mall307教室,班级刷卡,20人,学习机托管,吉联mall教学区,2026-12-26,8,12,四年级英语
"素养智学部",英语,英语,英语,YYZH6B0726B,双语智慧6A（秋）,六年级英语秋季下A2服务（默认A）,通用,12,12,1440,1440,120.0,"	0.00",TG,TG,常规体系,常规体系,六年级英语秋季下A2服务,六年级英语A秋季下智慧学习空间,否,,连季续,六年级(小学),六年级,六年级,2400.00,彭念慈(612650),YYZH6B0726A,秋季下,秋季下,正常,2026-10-07,2026-10-07,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-07,周六08:30-10:30,"有教材,开课前领取",2026-12-26,8,学习机托管(智学),二十四品01自习室,二十四品01自习室,班级刷卡,20人,学习机托管,二十四品教学区,2026-12-26,8,12,六年级英语
"国外考试部",全科,"阅读,写作,听力,口语",,FD2706,英联邦非标课程（天马校区训练课）,英联邦非标课程（校区辅导课赠送）,非标班型（英联邦）,80,80,9600,9600,120.0,"	0.00",非标项目,非标项目,专项体系,专项体系,英联邦非标课程,英联邦非标课程,否,,可续,,,,6400.00,,,"春季,暑假,秋季,寒假",,正常,2026-09-21,2026-09-20,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室精品班（25人以上）,40,2026-08-30,详见课表,无教材,2027-02-06,0,国外考试部,天马,天马五楼VIP1教室（虚拟）,班级刷卡,40人以上,国外考试部,天马教学区,2027-02-07,12,12,
"高中班级部",英语,英语,英语,GYB3777,高一英语秋季志高班,十年级英语秋季B1班（面授）,通用,18,18,2160,2160,120.0,"	0.00",B1,B1,B体系,B体系,十年级英语秋季B1班,高一英语秋季志高班,否,,连季续,高一,十年级,高一,3420.00,陈群(191161),,秋季,秋季,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,0,2026-08-01,周日10:20-12:20,"有教材,开课前领取",2026-12-27,2,高中部,银盆岭411教室,银盆岭411教室,班级刷卡,25人,本地班课,银盆岭教学区,2026-12-27,10,15,高一英语
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM127B0747A,双语绘本1C+领航班（秋）,双语故事表演L1秋季上C1班（C+）,通用,4,4,440,440,110.0,"	0.00",L1,L1,常规体系,常规体系,双语故事表演L1秋季上C1班,一年级双语故事表演秋季上L1班,否,,连季续,一年级,一年级,一年级,840.00,胡晓洁(443728),PM127B0747B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,15,2026-08-15,周日08:30-10:20,"有教材,开课前领取",2026-10-06,14,素养素质(智学),西子花苑旗舰店203教室,西子花苑旗舰店203教室,班级刷卡,15人,素养,西子花苑旗舰店教学区,2026-10-04,10,12,分级阅读1
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW227B0033A,博文口才 2（秋）,博文妙笔L2秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L2,L2,常规体系,常规体系,博文妙笔L2秋季上B1班,二年级博文妙笔秋季上L2班,否,,连季续,二年级,二年级,二年级,840.00,冯慧(214832),BW227B0033B,秋季上,秋季上,正常,2026-09-13,2026-09-13,已审核,走读,常规面授,常规面授,,15,2026-08-29,周日08:30-10:20,"有教材,开课前领取",2026-10-06,4,素养素质(智学),北辰105教室,北辰105教室,班级刷卡,15人,素养,北辰教学区,2026-10-04,10,12,语商表达2
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW327B0725A,博文口才 3（秋）,博文妙笔L3秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L3,L3,常规体系,常规体系,博文妙笔L3秋季上B1班,三年级博文妙笔秋季上L3班,否,,连季续,三年级,三年级,三年级,800.00,宋宇晖(361477),BW327B0725B,秋季上,秋季上,正常,2026-09-13,2026-09-13,已审核,走读,常规面授,常规面授,,18,2026-08-03,周日10:40-12:30,"有教材,开课前领取",2026-10-11,0,素养素质(智学),时光汇204教室,时光汇204教室,班级刷卡,15人,素养,时光汇教学区,2026-10-11,10,12,语商表达3
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW127B0824A,脑力思维1B（秋）,脑力与思维L1秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L1,L1,常规体系,常规体系,脑力与思维L1秋季上B1班,一年级脑力与思维秋季上L1班,否,,连季续,一年级,一年级,一年级,840.00,张需琴(202585),SW127B0824B,秋季上,秋季上,正常,2026-09-13,2026-09-13,已审核,走读,常规面授,常规面授,,15,2026-08-24,周日08:30-10:20,"有教材,开课前领取",2026-10-11,3,素养素质(智学),梅岭国际207教室,梅岭国际207教室,班级刷卡,15人,素养,梅岭国际教学区,2026-10-11,10,12,思维1
"素养智学部",英语,英语,英语,YYZH6B0728A,双语智慧6A（秋）,六年级英语秋季上A2服务（默认A）,通用,4,4,480,480,120.0,"	0.00",TG,TG,常规体系,常规体系,六年级英语秋季上A2服务,六年级英语A秋季上智慧学习空间,否,,连季续,六年级(小学),六年级,六年级,800.00,陈圆苑(681745),YYZH6B0728B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-08,周日13:50-15:50,"有教材,开课前领取",2026-10-06,14,学习机托管(智学),时光汇01自习室,时光汇01自习室,班级刷卡,20人,学习机托管,时光汇教学区,2026-10-06,8,12,六年级英语
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PMS327B0819A,双语绘本K（秋）,双语故事表演S3秋季上B1班,通用,4,4,360,360,90.0,"	0.00",S3,S3,常规体系,常规体系,双语故事表演S3秋季上B1班,S3双语故事表演秋季上S3班,否,,连季续,S3,S3,S3,630.00,周梓玉(634367),PMS327B0819B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,15,2026-08-19,周日16:00-17:30,"有教材,开课前领取",2026-10-06,9,素养素质(智学),时光汇211教室,时光汇211教室,班级刷卡,15人,素养,时光汇教学区,2026-10-06,10,12,分级阅读K
"素养智学部",脑力与思维,脑力与思维,脑力与思维,SW427B0750A,脑力思维4B（秋）,脑力与思维L4秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,脑力与思维L4秋季上B1班,四年级脑力与思维秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,谭欣佳(158017),SW427B0750B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,走读,常规面授,常规面授,,15,2026-08-13,周日10:40-12:30,"有教材,开课前领取",2026-10-06,10,素养素质(智学),吉联mall310教室,吉联mall310教室,班级刷卡,15人,素养,吉联mall教学区,2026-10-06,10,12,思维4
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW427B0827A,博文口才 4（秋）,博文妙笔L4秋季上B1班,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,博文妙笔L4秋季上B1班,四年级博文妙笔秋季上L4班,否,,连季续,四年级,四年级,四年级,800.00,杨易佳慧(265407),BW427B0001B,秋季上,秋季上,正常,2026-09-12,2026-09-12,已审核,走读,常规面授,常规面授,,18,2026-08-27,周六 08:30-10:20,"有教材,开课前领取",2026-10-07,1,素养素质(智学),湘江世纪城308教室,湘江世纪城308教室,班级刷卡,15人,素养,湘江世纪城教学区,2026-10-03,10,12,语商表达4
"国外考试部",全科,"阅读,写作,听力,口语",,YZG2751A,雅思大学生直通车高级班（A）,雅思大学生直通车高级班（FY26-A）,IELTS直通车,32,48,3840,3840,120.0,"	0.00",IELTS,IELTS,常规体系,常规体系,雅思大学生直通车高级班,雅思大学生直通车高级班,否,,可续,,,,12800.00,李惠阳(092261),,"春季,暑假,秋季,寒假",,正常,2026-09-19,2026-09-19,已审核,"走读,在线","常规面授,在线直播",在线直播,云教室小班（25人以下）,0,2026-08-23,"周六周日08:00-10:00,10:10-12:10,13:30-15:30","有教材,开课前领取",2026-11-29,0,国外考试部,芙蓉广场教学区,芙蓉广场16-B11教室,班级刷卡,6人,国外考试部,芙蓉广场教学区,2026-11-29,4,5,
"素养智学部",博文妙笔,博文妙笔,博文妙笔,BW227B0033B,博文口才 2（秋）,博文妙笔L2秋季下B1班,通用,12,12,1320,1320,110.0,"	0.00",L2,L2,常规体系,常规体系,博文妙笔L2秋季下B1班,二年级博文妙笔秋季下L2班,否,,连季续,二年级,二年级,二年级,2520.00,冯慧(214832),BW227B0033A,秋季下,秋季下,正常,2026-10-18,2026-10-18,已审核,走读,常规面授,常规面授,,15,2026-08-29,周日08:30-10:20,"有教材,开课前领取",2027-01-03,4,素养素质(智学),北辰105教室,北辰105教室,班级刷卡,15人,素养,北辰教学区,2027-01-03,10,12,语商表达2
"智慧学习部",数学,数学,数学,SXZH8B270085B,SX秋季智慧学习空间8B,学习机托管八年级数学秋季下B1服务,通用,12,12,1440,1440,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管八年级数学秋季下B1服务,SX秋季智慧学习空间8B,否,,连季续,初二,八年级,八年级,2400.00,朱志超(703457),SXZH8B270085A,秋季下,秋季下,正常,2026-10-18,2026-10-18,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-29,周日16:00-18:00,"有教材,开课前领取",2027-01-03,9,学习机托管(智慧),中信05自习室,中信05自习室,班级刷卡,20人,学习机托管,中信教学区,2027-01-03,8,12,初二数学
"智慧学习部",数学,数学,数学,SXZH8B270085A,SX秋季智慧学习空间8B,学习机托管八年级数学秋季上B1服务,通用,4,4,480,480,120.0,"	0.00",B1,B1,B体系,B体系,学习机托管八年级数学秋季上B1服务,SX秋季智慧学习空间8B,否,,连季续,初二,八年级,八年级,800.00,朱志超(703457),SXZH8B270085B,秋季上,秋季上,正常,2026-09-06,2026-09-06,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,24,2026-08-29,周日16:00-18:00,"有教材,开课前领取",2026-09-27,9,学习机托管(智慧),中信05自习室,中信05自习室,班级刷卡,20人,学习机托管,中信教学区,2026-10-11,8,12,初二数学
"素养智学部",英语,英语,英语,YYZH4B0715A,双语智慧4B（秋）,四年级英语秋季上B1服务（默认B）,通用,4,4,480,480,120.0,"	0.00",TG,TG,常规体系,常规体系,四年级英语秋季上B1服务,四年级英语A秋季上智慧学习空间,否,,连季续,四年级,四年级,四年级,800.00,李勤(666065),YYZH4B0715B,秋季上,秋季上,正常,2026-09-05,2026-09-05,已审核,"走读,在线","常规面授,在线录播",在线录播,智慧学习机,20,2026-08-29,周六13:50-15:50,"有教材,开课前领取",2026-09-26,4,学习机托管(智学),吉联mall307教室,吉联mall307教室,班级刷卡,20人,学习机托管,吉联mall教学区,2026-09-26,8,12,四年级英语
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM427B0186A,双语绘本4C+领航班（秋）,双语故事表演L4秋季上C1班（C+）,通用,4,4,440,440,110.0,"	0.00",L4,L4,常规体系,常规体系,双语故事表演L4秋季上C1班,四年级双语故事表演秋季上L4班,否,,连季续,四年级,四年级,四年级,1040.00,蔡滢楚(707015),PM427B0186B,秋季上,秋季上,正常,2026-09-03,2026-09-03,已审核,走读,常规面授,常规面授,,15,2026-08-29,周四18:40-20:30,"有教材,开课前领取",2026-09-24,1,素养素质(智学),二十四品310教室,二十四品310教室,班级刷卡,15人,素养,二十四品教学区,2026-09-24,10,12,分级阅读4
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PM427B0186B,双语绘本4C+领航班（秋）,双语故事表演L4秋季下C1班（C+）,通用,12,12,1320,1320,110.0,"	0.00",L4,L4,常规体系,常规体系,双语故事表演L4秋季下C1班,四年级双语故事表演秋季下L4班,否,,连季续,四年级,四年级,四年级,3120.00,蔡滢楚(707015),PM427B0186A,秋季下,秋季下,正常,2026-10-08,2026-10-08,已审核,走读,常规面授,常规面授,,15,2026-08-29,周四18:40-20:30,"有教材,开课前领取",2026-12-24,1,素养素质(智学),二十四品310教室,二十四品310教室,班级刷卡,15人,素养,二十四品教学区,2026-12-24,10,12,分级阅读4
"素养智学部",双语故事表演,双语故事表演,双语故事表演,PMS227B0023B,双语绘本PK（秋）,双语故事表演预备级S2秋季下B2班,通用,12,12,1080,1080,90.0,"	0.00",S2,S2,常规体系,常规体系,双语故事表演预备级S2秋季下B2班,S2双语故事表演秋季下S2班,否,,连季续,S2,S2,S2,2700.00,刘丹(666965),PMS227B0023A,秋季下,秋季下,正常,2026-10-11,2026-10-11,已审核,走读,常规面授,常规面授,,10,2026-08-29,周日16:00-17:30,"有教材,开课前领取",2026-12-27,2,素养素质(智学),二十四品310教室,二十四品310教室,班级刷卡,10人,素养,二十四品教学区,2026-12-27,7,7,分级阅读K
